	TCGA-3X-AAV9-01A	TCGA-3X-AAVA-01A	TCGA-3X-AAVB-01A	TCGA-3X-AAVC-01A	TCGA-3X-AAVE-01A	TCGA-4G-AAZO-01A	TCGA-4G-AAZT-01A	TCGA-W5-AA2G-01A	TCGA-W5-AA2H-01A	TCGA-W5-AA2I-01A	TCGA-W5-AA2O-01A	TCGA-W5-AA2Q-01A	TCGA-W5-AA2R-01A	TCGA-W5-AA2T-01A	TCGA-W5-AA2U-01A	TCGA-W5-AA2W-01A	TCGA-W5-AA2X-01A	TCGA-W5-AA2Z-01A	TCGA-W5-AA30-01A	TCGA-W5-AA31-01A	TCGA-W5-AA33-01A	TCGA-W5-AA34-01A	TCGA-W5-AA36-01A	TCGA-W5-AA38-01A	TCGA-W5-AA39-01A	TCGA-W6-AA0S-01A	TCGA-WD-A7RX-01A	TCGA-YR-A95A-01A	TCGA-ZD-A8I3-01A	TCGA-ZH-A8Y1-01A	TCGA-ZH-A8Y2-01A	TCGA-ZH-A8Y4-01A	TCGA-ZH-A8Y5-01A	TCGA-ZH-A8Y6-01A	TCGA-ZH-A8Y8-01A	TCGA-ZU-A8S4-01A
hsa-miR-889-3p|0|-1	3.15692751144704	1.65438027404015	2.48800145717035	2.82189478871814	0.700178000988856	6.361728223588151	1.47187581118051	1.97230874324909	0.666273071193413	2.4415017703156496	2.62919769025443	1.1517924901511598	2.18141014266882	2.45633761645788	2.14599641854775	7.004580123093951	2.18122094290861	3.2477945268083297	1.09621083442387	5.19289327690016	2.51476041365022	3.7395957342618598	3.29522544971043	4.49676298507697	2.99461406053542	2.2458812141494	1.6912558088226297	3.6954991271675497	3.2387453761373903	3.31546739484775	3.04712956148153	2.2752988082781096	2.47718559157896	3.20510204830679	4.0002937870582596	4.7467087343553205
hsa-miR-889-3p|0|0	5.41197624742707	3.77068352034971	5.11419814805946	4.06182934900172	2.68124955954374	6.15391536210371	3.03948836655662	4.13496691694425	2.43356314952048	4.8501235097759805	3.8694172440265096	1.9754668825456296	2.9260889621331	3.6304924262486	3.4721784844126	6.963090360428691	3.95073771922605	4.37611013485902	2.34951469739739	6.81216106106425	4.39113084342007	5.5705530113635895	3.91710536786873	4.34456489162878	3.8584527810312403	3.99756969625438	3.4503350789832403	5.176458524114519	4.56335183145476	4.0454333634247295	4.36459890572964	3.87612274674915	3.86147072848106	4.0241152369933095	5.9686657444665805	5.72631083381633
hsa-miR-9-5p|0|-1	9.25749290081846	4.87773143480741	7.03832644596705	8.55030038468428	7.10654144946257	4.25193301317904	4.580929305654401	5.54870290791047	7.59419045948422	6.449041672036509	7.79498850779567	7.32274929383199	6.42396816804476	5.49906011874534	4.13659730565062	7.07675186262737	6.9994588959645	4.44318728781834	6.5205223012741	7.38332157221017	6.67293869857961	5.348316274468161	4.63985777742077	6.04298581795704	10.247917061229	9.21506672196757	5.71921107236025	8.78543874028672	7.00240402338572	5.12524917805983	4.71019190731329	6.53454990231186	4.50183313373939	7.29933960807769	6.16342843030342	5.33579996669874
hsa-miR-9-5p|0|-2	4.9484742148103305	2.11807585949389	3.6759421255172997	4.59913390963708	3.25363206448233	1.26550207054769	1.1807949160837201	2.19336918227977	3.9970832551501	3.8603164873527698	3.73538068743002	4.36109215289019	3.50743564670614	2.66992637078117	1.0578924047056502	3.9436830101199	3.72389750216515	1.57363654545238	2.69198903186068	3.2657677748311604	3.18315364833434	2.35592430476143	1.46640407441398	3.1389310816279	6.780168524947231	6.21540008656958	1.49775828122848	5.857102980232719	3.73885669651707	2.57468480531438	1.00992947627327	3.33946878255528	1.01087558797591	4.195759404629269	3.90797774298966	1.6850379987251598
hsa-miR-9-5p|0|0	10.1203922646421	5.48134893299343	7.95554957337433	7.885752671077009	7.0509866875236495	4.86206312011626	4.58854680877588	6.10644774728987	7.63096789821738	6.88327959271409	7.93916084643044	7.212966924568111	5.86499494931349	5.648219604950559	4.405668481976201	6.57962074412164	6.85873068234151	5.29810424299413	7.56212875937978	7.39851746755769	6.713628843591749	5.5557656398884	4.68293945656932	5.766277896113451	10.4031058632788	9.679746958188051	6.6069043491945605	7.82607087050163	6.9624804254751504	5.28170510930246	4.737862704769389	6.380954251814929	4.31825631793377	8.14415881203443	6.95133057112077	5.21669987265595
hsa-miR-92a-3p|+1|+1	2.36166295070034	3.2617591062312	2.5312550614044502	6.28609908650653	3.56416158022727	2.5395525712089704	2.84967527493091	2.7055416835555697	3.91525632373093	2.4415017703156496	3.58760371498034	3.90010703484106	3.96489117566106	3.1685162834048395	2.9395354348931897	3.86004343238958	4.64989191631131	2.75102822806659	2.83689195739586	4.15335560356257	3.2183827394516404	3.41849826999432	3.56460251107511	2.8817164994769002	2.7362323288787205	3.03114741925897	3.3391627682343596	2.83866853658901	2.7132273094484	2.72182622804156	3.73711569656456	3.6465010196241003	3.5433602976209997	3.1584170305332595	2.44989923567197	3.0678042764075695
hsa-miR-92a-3p|+1|0	5.8139091029072905	6.380857169887769	5.17682591077004	7.2313221497024704	6.66939219039415	6.01762461158144	6.052634416421911	6.361434852763701	6.806542649085451	5.46174522170118	6.30016539688672	7.39155504927691	6.684199477576129	6.357672511148451	5.7600298942205095	6.29751434334127	8.309499594316701	5.375702610646651	5.66145043964628	7.0970047066022595	6.137057945375379	6.648838141747791	6.518616491033571	5.231802974721179	6.51059533174175	6.2032359332587	5.74124291931008	6.09089785963714	6.08096544736567	6.339105239208981	6.58436804950172	7.121794998765219	6.87946537514899	5.27004072695296	5.0221211370441905	5.99485526082034
hsa-miR-92a-3p|0|+1	8.97434134155037	10.4301388119572	8.77454266514981	10.2801235247341	9.09757213284625	9.19946965805296	8.33289629446224	9.02192297683766	9.2323448971337	9.620967774626939	10.4513597703346	9.769749104898251	9.85745089958534	9.32383084419748	8.92066221075527	9.60251831049332	10.380669406205	9.11743433686283	9.142574043926981	9.98485660645574	8.664691821529539	9.972805218609071	9.291114899338758	8.271617739407692	9.27621741369925	10.602483536092802	9.86805223044318	8.534276339718259	8.64286656894626	8.966070083128741	9.99179396452718	10.1023430668523	10.1172669427017	8.75709831190046	9.45417873969772	8.5227245378561
hsa-miR-92a-3p|0|+2	3.00348768448063	4.622149860504571	2.90460970166589	3.0577888181717	2.89826398052802	3.46327549540307	3.06155086460455	3.02634809648697	3.5317463353941	3.2514478498369903	4.6052977368091605	3.42964043739838	3.0129143763306896	2.8339522729246895	1.9579273964666	2.74852877424341	4.00949776744701	3.46993242974375	3.91745681756426	3.48091949781039	2.9090488498374802	3.1693053087396903	3.00957846349315	1.40268909034141	2.42125523162838	4.27831178885368	3.8251333703075	1.3686862931960602	2.66721613459776	2.65013058559024	3.3397522386644503	4.154152410014009	3.5433602976209997	2.08070119476409	3.15956586792787	1.3085894629033101
hsa-miR-92a-3p|0|-1	4.4981257876105305	5.59967485990345	4.69644806694782	6.566586991369951	5.574242553533419	7.09165950213576	4.9317532686185	4.88702749293521	6.720829913930969	5.98359219147596	6.978790460617679	5.99561000039968	5.74963546148882	5.5471389467429	5.73582675862355	7.51441161844092	7.12767152458425	4.37611013485902	4.570371113363611	5.80797124488551	5.20648765692867	5.563178271539	6.64018815111909	5.5364826885007306	6.14367701714314	5.56921472841181	4.91573933354117	6.806588742899329	4.72928262636022	5.989305010968191	5.505852451473481	7.129235862865761	6.75391763510085	5.17942171648012	5.18341717978412	5.75946819801959
hsa-miR-92a-3p|0|-2	2.201531441462	3.2617591062312	2.3498691561757	4.04363092698247	3.3152920994794797	4.3825363533631405	2.8995206654865497	2.9064441119372404	3.5678993467808904	2.6647584280050896	3.50762173768348	3.94658065165113	3.47721604693062	2.8775843694143504	3.00580803556391	4.961700130682099	5.1053988679892806	2.1883290660409798	2.6402628041734304	3.42265065183926	2.9928189121267	3.1693053087396903	3.8928454986936	2.6176065771338397	3.81445871839246	3.5367895328216403	2.15231343399136	3.67578656806975	2.92354954579787	3.66378824871693	3.4991564596974998	4.543847846926321	4.24290955817424	2.7809314243395495	2.27614228721505	2.78826176388653
hsa-miR-92a-3p|0|0	12.938195374649501	13.954904682368099	12.6858515395294	13.925893673998301	13.059543984789	13.4748099495297	12.246442176919	13.1082584145241	13.3009465759499	12.7067394830168	13.5263058655883	13.5974653261184	13.185445365611901	13.0623112748691	12.711934942134302	13.4613558425196	14.8415177597385	12.5327650722355	12.8000741998257	13.4312946544147	12.5578224903491	13.4109141830354	13.0832823641034	11.630501529446	13.4432098584765	13.832853689409001	12.9957703503778	12.6715381943438	12.8583506901859	13.0836358770234	13.0195244895386	13.9413235826974	13.929670024408901	12.1065075137136	12.571778040531699	12.809801864783099
hsa-miR-92b-3p|0|-1	2.90292489599542	1.95003505960143	3.20093748303089	3.5455259055792796	2.77200855521801	1.9291157678082902	2.84967527493091	2.2923717183831402	2.58237012998902	3.1256031358120095	3.13425834048383	4.97945131702966	3.1340775484191696	3.9392643620557704	3.5630213286940005	4.11221883429297	5.6208684862002505	3.9475489007830205	4.8348007162902595	3.53692600764866	2.39670126555944	4.02372983836841	2.17844232626484	1.61113658593632	4.36482862805291	4.92230545695012	4.23534526687742	2.83866853658901	3.5740885495606203	4.39159926442721	2.78950123103239	4.09458227300717	4.3663864893036095	1.9769060272911998	4.33764332160168	3.7073154935263997
hsa-miR-92b-3p|0|0	5.0061712250640396	3.8682162181821202	5.343829723467481	4.37003203696819	3.99936198124319	3.83174940606964	4.05174651218192	3.33581921882665	4.6306504138559905	4.815607559567559	3.4229440151355397	6.24374805794734	4.2944560336254	4.870015898361769	4.71391855506741	4.31428848997285	7.04581608865855	5.32680706464122	6.40903141081514	4.39979634547192	4.13872097523564	5.58519035136734	3.2577213007922	2.41016220304634	4.99685044100912	6.4496784041684805	5.42468091568254	3.89622767120739	5.4735831880838095	5.61867427808271	3.97271870589036	4.725004095792	5.094279797481639	3.60390791313638	5.93981462776613	5.38761955969445
hsa-miR-93-3p|0|0	1.0565155776413002	2.2685698178994302	2.14235356944264	2.43193640770567	2.8153330398005	2.14077147149187	2.37327362645223	1.71113704905002	1.74324443369127	1.7597944084417	2.46948647417612	2.1444751891668896	1.9368823527295602	2.39760582032216	2.20360620662877	1.2550431894094098	3.06903905736871	1.57363654545238	2.8821297710565	2.18131698803637	2.1269321344498	1.29504278463491	2.17844232626484	1.61113658593632	4.16911023922368	2.5056583270546002	2.60092756833662	1.15750885137542	1.8781412784461298	2.32132486589821	2.98690597505612	1.9563296159497299	1.75216856507198	2.51054865993553	1.4520229926958599	2.3041157053946097
hsa-miR-93-5p|+1|0	4.05819348040605	4.55049482846804	4.34296107722281	3.78343923628546	4.20880959767279	3.2668222995886804	4.534359814108	3.9349782399624402	5.131101568016089	5.156277333892691	5.5556018634617805	4.27265536608479	3.3495795972205	4.40950718966777	4.09153094865144	4.14085350649049	5.72096223412105	4.0714472896056	4.19349191178105	3.7174164845261606	4.61912755222888	3.9800924386567496	3.6825118056427204	4.834710424166991	4.13374438653634	4.589972120097469	4.382786280625	4.2824981045578	4.69529743440707	4.723924723510049	4.30418494808967	5.622119119982379	4.149723276508779	4.468756222920731	4.208137650148149	4.502238662297129
hsa-miR-93-5p|0|+1	5.24399852557785	6.97790166247201	5.811195905440509	5.99079877633995	5.31976097666554	4.00396383304584	5.30903079099393	5.29778963956058	4.92354864073155	7.702411336811649	7.51717328901275	5.51479960698022	5.326658433073231	7.691336763959559	5.897295192060819	4.16893087985482	6.720472441642211	5.91871706121395	7.2490315078521	5.61981089553951	5.29989648184699	7.591763477422191	5.549866016838241	5.555518696840639	6.26304967559936	7.477202331000379	6.23222804058823	4.69855276519249	4.9851000217213395	5.76585494112828	5.3352018469854405	5.64306194271981	6.37895949427588	6.689152262421451	6.544971150341411	5.55559933321183
hsa-miR-93-5p|0|-1	3.97807306310973	5.07448392870596	5.743842876048389	5.80881810846465	6.05732137659304	3.9674311905216495	4.88920940266197	5.390096002907571	5.155065691892401	5.90642426009184	5.9377390083917705	4.7497613469671105	5.257218820892691	4.69205880360924	5.602975498730969	3.5542521124104303	6.08429123735971	3.41752157337482	5.51835325279971	4.45897677471835	5.5623087860399805	4.20524491202056	5.752204867782719	5.05581645977022	5.28171332359594	5.6961621563078495	5.25129205593475	4.62849930528838	4.82668352618743	5.29938879276572	6.18944305524199	5.30924351227679	4.81096913275872	5.00570019598958	4.52800295817707	3.9564060315763903
hsa-miR-93-5p|0|-2	4.0106570867250095	5.7479880970474895	6.03054126649717	6.88546772828678	7.145256388961671	4.502291764567451	5.7056315072369195	6.192277817625969	5.826852590818289	6.4452836704947005	6.88693743022456	5.8319512340453805	6.321385711686769	6.013491824535429	6.21349794999009	4.1266072119987705	7.601101308527451	3.85204636289716	6.08070817188537	5.218806724643049	6.62122990048426	5.30476043290403	6.59954302056237	6.02488777886214	6.468632317811281	6.1971151781583	5.896557893258509	6.24932899321017	5.82218713120359	6.73531662792894	7.4900001676304	5.99222388345477	5.95991854550926	5.323916907030401	4.60352831084456	5.03365810287932
hsa-miR-93-5p|0|-3	2.1439451085437	2.69800175879115	3.1182497057000296	4.80761552457384	4.69978533621824	2.58848644530286	4.06272660146519	3.13704689111643	4.26273450034333	4.4460332463470795	3.99205260882424	4.03526432456597	4.0494787170294	3.7050444060982595	3.94721470080221	2.63233476642098	5.363685664716	1.9872520279755401	3.68194548742742	2.70586531355182	4.4064863476526295	2.86789352729592	4.436699315934559	3.75862699534204	3.46200619348588	4.23116513010054	2.94263283898596	4.20209516112254	2.84306149936785	5.04366290027275	5.71522008403497	4.05345691713993	4.5337971286208	1.30348258560856	2.7714022037368102	3.0678042764075695
hsa-miR-93-5p|0|0	11.8713817257863	12.3613606118298	12.2923216156481	12.209355133640301	11.909478241690099	10.6538405328855	11.7293930247948	11.781418359205801	11.6778436684796	12.579767155373002	12.8412504184342	11.274836421689301	11.1207390117292	12.654059393610101	11.7824763478475	10.701235564828698	13.338910087473302	11.377982421433	12.2079672955235	11.521397835071001	11.4707093727018	12.035237177470501	11.816984675744902	11.2250590280823	12.198243506638502	12.512876829072301	11.6136420696427	11.1430511008877	11.2798410333705	12.0589826187525	11.9337973139254	11.708537609276199	11.7918457352142	12.0021425526863	11.572426222820999	11.4246620259904
hsa-miR-96-5p|0|0	2.41131997551206	4.56511337910706	2.3973980168296802	2.12083781935872	2.9380076793057994	3.91083683569076	3.8254775214157	3.59048881661346	0.666273071193413	4.83296875489269	4.25956359132438	3.2186115312795605	1.8452059852093101	4.38703893660994	2.6390295150759	3.27308963493344	5.022232507471191	2.6180049419237204	3.73222398119817	3.61705878747589	3.3191850259360702	4.16683580818062	3.8175177612636	4.19072256993921	3.3431766836290495	4.55210679483591	3.6957229245075696	2.23025137283697	2.61968906933739	3.95906455385531	3.4774346855548703	3.5901006786215603	3.8946717309117402	4.0241152369933095	4.1788065980379505	1.98330735115009
hsa-miR-98-5p|0|+1	4.07369713413849	3.7193276643165696	3.59671509352977	4.3405210666179	3.70902971371157	2.3819272670238303	3.96076099040229	4.35706195416538	4.28462466776628	3.1066945499077403	3.0235880948755898	2.8785034395486004	3.094809698167	4.26091440247748	2.7591705219985	2.2141870535058397	4.19813763103808	3.5451428984263904	3.6561335142676	3.66811010359139	3.0329478069903906	4.383302279469319	2.9163781349348903	3.17220016367337	3.27987791364698	3.6841095813455498	3.3391627682343596	3.09763297156004	3.35939701200203	3.8512969954676404	4.43390691124462	3.87612274674915	3.9899226590757797	2.2682617780295096	4.07649202431238	3.15011981350596
hsa-miR-98-5p|0|-1	4.41536353305574	3.74523409564071	3.83973646508634	5.49732700083533	4.66468218011967	2.58848644530286	4.393612608848009	4.1614012828222995	4.90952917053703	4.136835102593	2.46948647417612	3.9235309673109597	4.41094328474154	5.21855432096626	4.51210506325567	3.8771637667090295	5.022232507471191	3.56936628336042	3.57580535108763	4.47340019559955	4.34405865089756	5.33105141228126	4.350253257191779	4.63442603468203	4.45355504980023	4.30131965483851	3.76187868368174	4.20209516112254	4.20921925916625	4.896511660864269	5.37686359047641	4.49860232871517	3.9271258290784004	2.5830413408915898	4.4807140209737595	4.20771670589354
hsa-miR-98-5p|0|0	3.80310554062034	4.045483370869779	3.44664910511458	4.78588399588516	4.05464281734536	2.5395525712089704	3.66181254032551	4.05262719121997	3.24960257800671	3.84898335223198	3.0235880948755898	3.0156059526557404	3.38256286015343	4.35652636961936	3.84230351178266	2.54932423199506	4.51443967948433	3.59318965579136	3.87333019179056	4.07985027233733	3.0719906481109303	4.98972960738182	3.94096402862096	3.75862699534204	3.5179413885791404	3.88022648765185	3.28018976154708	3.2914342119993996	3.4707327082509702	4.0454333634247295	4.27929273669759	3.7530890453826404	3.3414455074881806	2.17752736795153	3.79653158824254	3.6233528715583097
hsa-miR-99a-5p|-1|-1	3.37283385984052	3.0284980815857203	2.96894479287424	1.17379854416574	2.63363509900609	2.2049435506262403	3.1872777693839596	3.23985366931446	3.63759595600138	3.1066945499077403	1.1995653123894	2.7269903188990297	3.2458486549883103	1.2101547902141498	2.68019822656181	1.70197360634794	1.70034307260937	3.81200193368482	3.08921015980008	2.37812676465674	2.9928189121267	2.4864145534299	1.81517883683081	1.8763308810723898	2.63868607438645	2.04243055511422	3.57823997382219	2.64950288982679	2.35528153197536	3.21965680750849	2.1853414658825003	2.3451238469847797	1.82286649562579	3.1584170305332595	2.89679134903651	2.6251473816080297
hsa-miR-99a-5p|0|-1	9.31569818496936	8.6576639966441	8.9836268083041	5.12570601907299	8.18212992729081	7.384446952798541	8.73542317268034	8.525300620081751	9.026912485484882	8.56812386103523	7.35523151443345	8.82602515310277	9.57353376902631	6.51099706502566	8.754124904037441	7.422648297183571	7.201985170751961	9.65824987774289	8.60795957205245	7.6900752255282	8.85928578042495	8.66754488952646	7.58073987623901	6.6738711434674505	8.82119928394181	8.325248902704049	8.84500789559193	9.28236788872193	7.7962704607067	9.00700353109577	8.22592491009335	8.03577029895957	7.677391981520981	8.57134754503937	8.856416636659471	8.23751652102221
hsa-miR-99a-5p|0|-2	4.16337516474334	2.9856725162805895	3.57620934678706	0.8776391532733141	3.5124486430856496	2.14077147149187	3.66181254032551	3.28863422955847	4.26273450034333	3.1256031358120095	2.77297737058613	4.37814709810825	4.44256799476006	1.90177165037617	3.5630213286940005	3.19331674955012	3.3218024544336098	4.63900871207885	3.6561335142676	3.01280968072023	4.04371483171259	3.3515817728628	2.0082139989338503	1.95490124796128	4.69104838891115	2.97501691468149	3.8251333703075	5.438688746780669	2.9621699782602002	4.4349093734641105	2.82433527201411	3.47022052191714	2.7187968189585696	3.5686371285650296	4.0224784549616	4.04513019354321
